,dis,rank
Pds5a,2310.3210357543135,1
Ednrb,12.93565364495252,2
Glra1,10.271171356338058,3
Msx3,7.085193655972082,4
Acvr2b,6.148769400842113,5
Pax3,5.885229647004312,6
Hoxa5,5.779458207054735,7
Bcl11a,5.254070969180218,8
Ildr2,5.008978246678628,9
Hoxd4,4.880829769592239,10
