,dis,rank
Gpm6b,6739.172946919769,1
Col3a1,29.212235116182796,2
Ednrb,23.0080869986345,3
Hbb-y,22.81384598832115,4
Hba-x,22.295709675999593,5
Glra1,21.44346282182882,6
Hba-a2,20.52839134479718,7
Hbb-bh1,19.30733893683324,8
Fbn2,18.91599922824122,9
Hba-a1,18.48275393950967,10
