,dis,rank
Slc1a2,38130.30059740289,1
Hbb-y,136.74975078281153,2
Hba-x,123.53097940324722,3
Col3a1,119.8001985944086,4
Hba-a2,116.44957273963034,5
Hbb-bh1,108.7570045935156,6
Ednrb,108.03413162755277,7
Glra1,104.03144288600855,8
Hba-a1,102.235455018344,9
Hoxa5,67.65722614514671,10
