,dis,rank
Kdm2a,3375.699257889082,1
Foxg1,41.41967117788391,2
Lhx2,22.91086603140837,3
Ptprz1,19.439381978453294,4
Nr2e1,16.829203208374153,5
Acvr2b,15.719433867936353,6
Adgrl2,15.54150416562086,7
Bcl11a,13.553714355796192,8
Id4,13.045570835866128,9
Pak3,12.250891463302382,10
