,dis,rank
Ercc5,993.657223742788,1
Ednrb,68.71867622477576,2
Glra1,61.040666714762665,3
Hbb-y,56.79382384687194,4
Hba-x,52.63070657463308,5
Hba-a2,49.077252536245204,6
Hbb-bh1,46.46302773642402,7
Hoxa5,45.90935835226949,8
Hba-a1,43.621472857546294,9
Hoxd4,35.743155667483194,10
