,dis,rank
Smyd1,2221.3237341956037,1
Vcan,16.833036172311175,2
Fbn2,14.361368040465182,3
Col3a1,12.762483417002766,4
Glra1,12.678887024836357,5
Cnn2,12.001511665147863,6
Hbb-y,10.392414331813644,7
Hba-x,9.695983934107204,8
Hba-a2,9.217209568204368,9
Col1a2,8.944252211975048,10
