,dis,rank
Aldh1a3,2406.345402428396,1
Hoxa5,17.644928335516035,2
Glra1,16.559488984763128,3
Lhx2,14.878432658415491,4
Hoxd4,13.341531406156049,5
Ptprz1,12.989841658534417,6
Nr2e1,11.099990524882433,7
Foxg1,11.086893814124231,8
Col3a1,11.021049694776815,9
Ednrb,9.197894377762653,10
