,dis,rank
Itm2a,4395.508683970929,1
Foxg1,26.099999237544942,2
Fbn2,9.71429615681631,3
Vcan,8.633324558931672,4
Cnn2,7.83799846955757,5
Igfbp5,6.851636471281219,6
Gpc3,4.918400110444935,7
Col1a2,3.951891220278336,8
Lgals1,3.194220020769288,9
Sparc,2.8979569347602494,10
