,dis,rank
Gata6,1069.5086506719558,1
Col3a1,12.99536492926021,2
Hbb-y,4.588378267969969,3
Hba-x,4.497333931870607,4
Hba-a2,3.755268076383741,5
Hbb-bh1,3.701467163033705,6
Hba-a1,3.3314979225632886,7
Fbn2,2.730835424515095,8
Cnn2,2.506769355209551,9
Col4a1,2.093112762044111,10
