,dis,rank
Ociad1,64.99126741250323,1
Foxg1,23.09641107944145,2
Lhx2,22.653690836103657,3
Ptprz1,19.474194455284405,4
Nr2e1,16.317670419652327,5
Id4,11.049854559934918,6
Six3,9.303220363876793,7
Adgrl2,7.614544779340811,8
Fbl,1.6335254528545864,9
Dlk1,1.5994501425209142,10
