,dis,rank
Mrpl24,0.557396539826061,1
Phf21b,0.0,2
Pdgfa,0.0,3
Pdhb,0.0,4
Pdlim3,0.0,5
Pdlim7,0.0,6
Pdpn,0.0,7
Pds5a,0.0,8
Phgdh,0.0,9
Pcm1,0.0,10
