,dis,rank
Hoxc4,353811.2451998035,1
Glra1,42.565721500145806,2
Ednrb,40.666019954040024,3
Hoxa5,37.53246575108726,4
Hba-x,34.47247170608966,5
Hbb-y,34.148106055575255,6
Hba-a2,31.22267295843679,7
Lhx2,30.996513136901036,8
Foxg1,30.150311650297194,9
Hoxd4,28.5150030583807,10
