,dis,rank
Gm11223,1402.4715007645445,1
Ednrb,4.485475516555633,2
Pak3,4.472789805107694,3
Hba-x,3.8142214822366824,4
Hbb-y,3.7947348764925017,5
Hba-a2,3.6330739341887206,6
Hbb-bh1,3.034092584913541,7
Glra1,2.90644605360118,8
Hba-a1,2.819766220422359,9
Rnd2,2.3210766702542154,10
