,dis,rank
Cntn2,37619.59585833202,1
Glra1,44.41974770701276,2
Hbb-y,39.09938620990721,3
Lhx2,37.93217155904316,4
Ptprz1,37.90627147913568,5
Hba-x,37.68332485105689,6
Hba-a2,33.51087520516668,7
Hoxa5,32.23184002044323,8
Foxg1,31.617227563601276,9
Hbb-bh1,30.195040407338748,10
