,dis,rank
Igf2r,853.1076726387304,1
Hbb-y,5.918465459592884,2
Hba-x,5.86489305909847,3
Hba-a2,4.942013548775774,4
Hbb-bh1,4.797837304811356,5
Col3a1,4.435621325010605,6
Hba-a1,4.359239315557987,7
Hbb-bt,1.169310594600537,8
Fbn2,1.058096551366428,9
Cnn2,0.8968340959494323,10
