,dis,rank
Col4a2,151930.21855136444,1
Col3a1,563.3918317413238,2
Hbb-y,334.52165932393495,3
Hba-a2,282.25983383573873,4
Hba-x,280.20998235718724,5
Hbb-bh1,262.9924315403532,6
Hba-a1,247.7475183225151,7
Fbn2,210.04967499163186,8
Glra1,183.5825288205252,9
Cnn2,181.31872782698164,10
