,dis,rank
Edf1,2977.387921454433,1
Acvr2b,6.403945038400501,2
Pak3,5.796927835924613,3
Col3a1,4.0899428090814895,4
Ednrb,3.9667486863091375,5
Lhx2,3.306534046873038,6
Ptprz1,3.241912447477011,7
Bcl11a,2.9537241258515565,8
Foxg1,2.9526552346326467,9
Id4,2.8393197020181,10
