,dis,rank
Prc1,391362.40660093614,1
Ednrb,10.213832754551504,2
Foxg1,9.908216648423052,3
Glra1,9.111695020875281,4
Lhx2,8.614343782165118,5
Acvr2b,8.232133525080918,6
Msx3,8.02415529883112,7
Bcl11a,7.620883151649254,8
Col3a1,7.3559747480388396,9
Nr2e1,7.303946392683926,10
