,dis,rank
Sox12,15328.090702775155,1
Lhx2,14.652670392349474,2
Glra1,13.788837249605095,3
Ptprz1,13.116161846876008,4
Hoxa5,12.866689228939654,5
Foxg1,12.426722411180263,6
Nr2e1,10.992317560269655,7
Pak3,9.658619738489097,8
Msx3,9.420472446243068,9
Hoxd4,9.121856722311746,10
