,dis,rank
Ednrb,17.70032705795899,1
Sec24b,0.4974992457075449,2
Glra1,0.02875528536904648,3
Hbb-y,0.021306023678945962,4
Hoxa5,0.02041671864575223,5
Col3a1,0.01939308861451483,6
Hba-x,0.019216821522199945,7
Hba-a2,0.016557845148851724,8
Lhx2,0.015983896688620547,9
Ptprz1,0.015478417070769579,10
