,dis,rank
Lpp,37857.96445650027,1
Hbb-y,143.34781594012864,2
Ednrb,142.69731443591715,3
Col3a1,138.4120270231071,4
Hba-x,135.05331136152782,5
Hba-a2,124.19857646268574,6
Glra1,123.88238586122519,7
Hbb-bh1,114.9901814517052,8
Hba-a1,109.26438674341682,9
Hoxa5,84.90923840703066,10
