,dis,rank
Camsap1,1894.1274850330976,1
Ednrb,17.235513843123446,2
Col3a1,15.479800545810718,3
Hbb-y,14.630842744817345,4
Hba-x,14.098562299221355,5
Hba-a2,13.307305728379207,6
Hbb-bh1,12.601587870684531,7
Hba-a1,12.107215053584452,8
Acvr2b,11.885331649018786,9
Fbn2,10.966472621539118,10
