,dis,rank
Rspo1,83107.08601643628,1
Lhx2,26.24561443117664,2
Glra1,25.884379635653325,3
Foxg1,25.49462445180178,4
Ptprz1,25.214574661060258,5
Ednrb,25.145162334847704,6
Nr2e1,21.304443000139177,7
Hoxa5,20.98441966580219,8
Hba-x,19.13385819801473,9
Hba-a2,17.606025356535206,10
