,dis,rank
Des,1215.999150898336,1
Fbn2,11.222727827439474,2
Cnn2,9.427834466145331,3
Col4a1,8.16912555956739,4
Ednrb,7.132272654460655,5
Glra1,7.123551430015077,6
Col3a1,6.774478085034048,7
Col1a2,6.300849337731576,8
Hbb-y,5.423498559935736,9
Ptprz1,5.26279055559119,10
