,dis,rank
Acvr2b,1534014.695260962,1
Col3a1,199.15385421921755,2
Ednrb,134.35413729299236,3
Bcl11a,129.87824892081642,4
Ptprz1,125.50775228698899,5
Id4,108.33851152310417,6
Foxg1,107.66049543921595,7
Hbb-y,102.61439261893518,8
Fbn2,90.28302087993511,9
Smchd1,85.12410774404647,10
