,dis,rank
Col3a1,132.10385276613388,1
Fbn2,74.40103252654987,2
Cnn2,65.4073745968839,3
Vcan,36.26641909217349,4
Spen,11.973830586143965,5
Ednrb,0.17850687632978746,6
Glra1,0.15953798994608048,7
Hbb-y,0.1335211657616291,8
Ptprz1,0.13151079870522575,9
Lhx2,0.13088223814487399,10
