,dis,rank
Hmcn1,100309.29800541751,1
Ptprz1,20.170858816564156,2
Col3a1,19.60740473540192,3
Lhx2,13.085697568122836,4
Hba-x,12.844387545487379,5
Glra1,12.786500885085054,6
Hbb-y,11.426309488765488,7
Fabp7,11.350204011059148,8
Celsr2,11.226753033003341,9
Foxg1,10.88351914854411,10
