,dis,rank
Phf21b,38754.32077264877,1
Col3a1,24.87041480969628,2
Hbb-y,21.784690970909352,3
Hba-x,20.66982872443261,4
Hba-a2,19.355161959554056,5
Glra1,19.22031246960555,6
Ednrb,18.942113723414092,7
Hbb-bh1,18.45224601447883,8
Hba-a1,17.66473180330747,9
Fbn2,15.575333539033643,10
