,dis,rank
Hbb-y,4077610.4451177935,1
Hba-x,1061.649167533889,2
Hba-a2,787.2421003831848,3
Hbb-bh1,765.9184178789211,4
Ednrb,717.1093555765251,5
Hba-a1,631.5839656944281,6
Glra1,382.2240211992077,7
Col3a1,357.4372790057128,8
Hoxa5,218.42092774480741,9
Tshz1,170.3759652325357,10
