,dis,rank
Josd2,932.7526135814896,1
Foxg1,22.552031723319132,2
Adgrl2,7.6272390294576855,3
Gpc3,2.863071259582637,4
Col1a2,2.8362803861443657,5
Lgals1,2.381177822216313,6
Igfbp5,1.9174946892900913,7
Fbl,1.8578484324466302,8
Dlk1,1.8071628916525921,9
Cxcl12,1.6780751107730731,10
