,dis,rank
Id3,8522.681080569344,1
Meis1,9.743674766172754,2
Rbp1,5.859138568016274,3
Adgrl2,5.074267499814401,4
Phgdh,5.037199160441294,5
Sox9,4.13280520857624,6
Col3a1,4.11913805498145,7
Nefm,3.671258300419174,8
Nefl,3.588744237535204,9
Fbn2,3.1098529992859474,10
