,dis,rank
Mpped1,210610.67773212685,1
Hbb-y,35.06736236543807,2
Hba-a2,30.167176650351315,3
Hbb-bh1,26.625290719917768,4
Hba-a1,25.984386087256937,5
Ptprz1,16.945178297957813,6
Lhx2,14.304558447301925,7
Col3a1,11.745593536723105,8
Nr2e1,10.814631104208072,9
Foxg1,9.891832096607782,10
