,dis,rank
Col3a1,272.1166955541085,1
Fbn2,156.96308854340208,2
Col1a2,64.56466582786555,3
Tubb6,51.80362124257176,4
Lgals1,46.38271802840277,5
Gpc3,37.46304124901075,6
Cxcl12,29.910221973564557,7
Col26a1,21.58673481364576,8
Foxp2,21.43093131238342,9
Foxc1,21.390025200890527,10
