,dis,rank
Gyg,945.1398822438218,1
Hbb-y,19.122484580195714,2
Hba-x,18.804543883509552,3
Hba-a2,16.66417768352605,4
Hbb-bh1,15.389123137567655,5
Hba-a1,14.643469833219145,6
Hbb-bt,2.804656295991732,7
Igfbp5,2.407471890322819,8
Sparc,1.5623459577575014,9
Id2,1.4193140004892704,10
