,dis,rank
Ncam1,22495.69008499513,1
Hbb-y,95.78420285135236,2
Hba-x,90.18882686727464,3
Hba-a2,81.82238669766649,4
Hbb-bh1,74.96371136506446,5
Hba-a1,68.27043258704917,6
Lhx2,57.0507200882941,7
Meis1,55.95638847967858,8
Foxg1,52.347974396722265,9
Rbp1,50.4653223465842,10
