,dis,rank
Dlx1,12957.842177297205,1
Glra1,44.99040792799658,2
Ednrb,43.91016941562934,3
Lhx2,38.76374407173948,4
Ptprz1,38.15110473798304,5
Foxg1,37.028994347699566,6
Hoxa5,36.601996203129225,7
Nr2e1,29.91798953979759,8
Hoxd4,27.548375236778497,9
Msx3,24.061361272558468,10
