,dis,rank
Gpc3,560417.0839604087,1
Ednrb,229.72755433436848,2
Hoxa5,126.52578275370354,3
Pak3,117.67743299002419,4
Lhx2,117.01419515795416,5
Ptprz1,103.01611537059476,6
Hoxd4,80.46074396594686,7
Tshz1,77.64395903813873,8
Foxg1,65.56522224846466,9
Rarb,60.037351883105856,10
