,dis,rank
Ahnak,28789.453713958545,1
Col3a1,321.59280965503825,2
Hbb-y,274.0634627368668,3
Glra1,244.88790219313265,4
Ednrb,240.14582064969818,5
Hba-x,234.60277100434533,6
Hba-a2,232.12434985079935,7
Hbb-bh1,218.5278578858084,8
Hba-a1,203.58164790046857,9
Fbn2,183.74613786238842,10
