,dis,rank
Dbx1,8.991923594193969,1
Pak3,8.931588014566406,2
Ednrb,0.46551786597288114,3
Msx3,0.41776450014467503,4
Pax3,0.32159218728680905,5
Hba-x,0.29831962855884675,6
Col3a1,0.28050926870066606,7
Hba-a2,0.27375211601683325,8
Hbb-bh1,0.25714762692228565,9
Hba-a1,0.23730784941068683,10
