,dis,rank
Vangl2,54803.318524222144,1
Ednrb,37.094732433025484,2
Hbb-y,34.25596353605831,3
Glra1,33.844565253469334,4
Hba-x,32.123313528921294,5
Hba-a2,29.785323443063653,6
Hbb-bh1,28.330962294000642,7
Col3a1,27.389350874037227,8
Hba-a1,26.570095458629066,9
Hoxa5,25.65146727882609,10
