,dis,rank
Itih5,353.2213591047898,1
Col3a1,186.40847360614347,2
Hbb-y,182.25419955506845,3
Hba-x,168.67571781535452,4
Ptprz1,165.44518892556104,5
Hba-a2,154.45996089215356,6
Hbb-bh1,145.17289288749,7
Hba-a1,135.355382942924,8
Fbn2,111.57663635048556,9
Cnn2,100.18444277241022,10
