,dis,rank
Cd2bp2,1615.0346558109773,1
Foxg1,29.36843432535978,2
Meis1,17.744998635837877,3
Bcl11a,15.476718406635332,4
Rbp1,14.898805782495298,5
Adgrl2,11.363267294252498,6
Smchd1,8.827865719559329,7
Ccdc34,5.023653535093867,8
Gpc3,3.690677914044424,9
Sox9,3.606982778412263,10
