,dis,rank
Cd63,47029.680279097935,1
Rbp1,76.9695472648759,2
Meis1,64.50121803498021,3
Col3a1,48.550268392770015,4
Adgrl2,34.850219641283964,5
Fbn2,20.820038888362873,6
Cnn2,17.7275681205602,7
Gm11263,16.98451351512321,8
Gpc3,16.570909896963954,9
Col1a2,16.02193131272352,10
