,dis,rank
Glra1,3064933.7389130434,1
Ednrb,86.34959628385302,2
Hoxa5,48.369861829645636,3
Msx3,42.86481383486533,4
Col3a1,36.220044023038156,5
Hoxd4,35.16003219502979,6
Hbb-y,34.26999815118695,7
Hba-x,31.73780707045846,8
Hba-a2,29.351920357701164,9
Hbb-bh1,27.414397479750715,10
