,dis,rank
Ednrb,167.24369835291208,1
Glra1,150.70320282956075,2
Col3a1,147.04317774467413,3
Hbb-y,131.17848808955304,4
Hba-x,120.05265913419517,5
Hba-a2,111.54835894318958,6
Hbb-bh1,104.40800838591699,7
Hba-a1,97.4597695447144,8
Bcl11a,61.77899602110925,9
Tra2a,51.71988635957139,10
