,dis,rank
Atp1b1,4719.3999836956955,1
Col3a1,33.5544361983899,2
Hbb-y,22.806194263458455,3
Hba-x,20.613734291326384,4
Hba-a2,19.907360462218026,5
Hbb-bh1,17.645627577657443,6
Hba-a1,17.257660021868357,7
Vcan,14.00929815386878,8
Fbn2,12.303436140060906,9
Cnn2,10.860591256722675,10
