,dis,rank
Napb,2176.05497410516,1
Msx3,61.14184071372078,2
Pax3,47.36187891285473,3
Pak3,43.67945303358156,4
Rarb,28.732984294641724,5
Wnt4,24.765442544352776,6
Ednrb,20.798891771450382,7
Gli3,18.647186410492488,8
Glra1,15.412240821317496,9
Hbb-y,15.045965371753972,10
