,dis,rank
Zfp503,137681.6137473126,1
Ednrb,25.631941807502262,2
Hbb-y,25.186220928515564,3
Hba-x,24.58747565866746,4
Meis1,22.984941628122183,5
Hba-a2,22.91258597562512,6
Glra1,22.792017702972963,7
Hbb-bh1,21.22311179129265,8
Tshz1,19.53420043808553,9
Hoxa5,19.177855066319673,10
