,dis,rank
Ap1s2,23.793613093692606,1
Nefm,2.0854643896741996,2
Nefl,2.0710856417016736,3
Gap43,1.522697457814402,4
Ednrb,1.4637209126879953,5
Ina,1.367965737449789,6
Onecut2,1.2422994659400075,7
Col3a1,1.0478121420444158,8
Stmn2,0.9866910854078763,9
Msx3,0.8539159152213553,10
