,dis,rank
Eif2b5,306.41699834941323,1
Ednrb,11.273657161753144,2
Id4,6.468152440030952,3
Ptprz1,5.119645839387334,4
Nr2e1,5.058412040851977,5
Lhx2,5.013022796633526,6
Col3a1,4.48395623737569,7
Glra1,3.8274025287106266,8
Hba-a2,3.6360050354717695,9
Hbb-y,3.634429059753332,10
