,dis,rank
Bri3,43.62960645503617,1
Dpysl4,0.500620230515946,2
Meis1,0.22609471511428358,3
Crabp1,0.19202178786240998,4
Ubn2,0.17329863521361877,5
Tagln3,0.1680176658680801,6
Cadm1,0.14728811646357132,7
Gm11263,0.11141536010350594,8
Foxg1,0.09058567239029336,9
Rbp1,0.08708215264151753,10
