,dis,rank
Sgpp2,0.5461436068061154,1
Pds5a,0.0,2
Pcm1,0.0,3
Pdgfa,0.0,4
Pdhb,0.0,5
Pdlim3,0.0,6
Pdlim7,0.0,7
Pdpn,0.0,8
Aagab,0.0,9
Pbx3,0.0,10
