,dis,rank
Pdpn,408276.9748251853,1
Ednrb,10.644874093302027,2
Col3a1,10.189193909418444,3
Glra1,7.96765712535503,4
Pak3,7.174951733817194,5
Msx3,6.878227325811858,6
Fbn2,6.325346312578293,7
Acvr2b,6.219487753394413,8
Ptprz1,6.009088389616172,9
Hbb-y,5.94368162683155,10
