,dis,rank
Frmd6,795.9097301871403,1
Hbb-y,67.10590379399144,2
Hba-x,64.06894370842575,3
Hba-a2,56.89343157866084,4
Col3a1,55.67908536316185,5
Hbb-bh1,53.8537537230161,6
Hba-a1,50.05079768733623,7
Fbn2,36.19322791678431,8
Cnn2,32.99357373784157,9
Vcan,19.192969385076932,10
