,dis,rank
Apod,593.411262089079,1
Hbb-y,120.31057783323857,2
Col3a1,113.277112872335,3
Hba-x,111.56998265532022,4
Hba-a2,102.08554012421779,5
Hbb-bh1,96.06764054091417,6
Hba-a1,89.57657960595152,7
Glra1,58.568967136239706,8
Fbn2,30.13013956060587,9
Col4a1,29.210292738251663,10
