,dis,rank
Thumpd1,985.7875007530247,1
Col3a1,37.21600381349062,2
Hbb-y,37.09122978928625,3
Lhx2,35.832730259302515,4
Hba-x,34.574756517732126,5
Foxg1,34.0364093573747,6
Ptprz1,32.91708165511605,7
Hba-a2,31.708951840189442,8
Hbb-bh1,29.857580160595713,9
Hba-a1,28.154209521329225,10
