,dis,rank
Maged2,39849.157190981205,1
Foxg1,74.31633997294833,2
Rbp1,61.300489037022984,3
Meis1,53.46702797683482,4
Col3a1,33.410303057435016,5
Adgrl2,33.330942968628534,6
Fbn2,13.497106402385507,7
Gm11263,12.810016984732808,8
Cnn2,12.4137090098159,9
Col1a2,9.195774165924934,10
