,dis,rank
Slirp,1987.0135164539677,1
Ednrb,16.68462184868578,2
Tshz1,8.391243699214705,3
Acvr2b,6.400056118697444,4
Meis1,5.023846021650051,5
Pdpn,4.474668733629901,6
Bcl11a,3.8865694446983152,7
Foxg1,3.090545228031793,8
Zfp503,2.894906638317128,9
Dhx36,2.847452882256379,10
