,dis,rank
Hba-x,3465755.344133775,1
Hbb-y,1197.4801303424183,2
Hba-a2,1129.9448700831033,3
Hba-a1,926.9409050382728,4
Hbb-bh1,743.5473617604162,5
Ednrb,665.3594389794932,6
Glra1,372.3954286562424,7
Col3a1,318.45894879592254,8
Hoxa5,205.7320151345665,9
Meis1,168.8131419040344,10
