,dis,rank
Eya1,967.112984979438,1
Glra1,26.44964980683328,2
Fbn2,17.536330677461695,3
Foxg1,16.430000945471537,4
Cnn2,14.762472512592947,5
Rbp1,9.17880610067033,6
Vcan,6.783055175336096,7
Hba-x,6.636268266509729,8
Ptprz1,6.591371400570798,9
Hbb-y,6.419796647101838,10
