,dis,rank
Cbl,0.013193917679198197,1
Aagab,0.0,2
Pax9,0.0,3
Pcdh19,0.0,4
Pcm1,0.0,5
Pcolce,0.0,6
Pdgfa,0.0,7
Pdhb,0.0,8
Pdlim3,0.0,9
Pdlim7,0.0,10
