,dis,rank
Srpk2,389.3797393302183,1
Ednrb,5.235196089144418,2
Pak3,3.5684703138045712,3
Glra1,3.3470860705769017,4
Acvr2b,3.0781826727036936,5
Hba-a2,3.06107920238704,6
Hba-x,2.937823772632847,7
Foxg1,2.911409127661872,8
Ptprz1,2.8844770443098526,9
Hbb-y,2.734521739689523,10
