,dis,rank
Sema5b,36349.87859688909,1
Ednrb,37.99551766976162,2
Glra1,33.2139083693966,3
Hbb-y,28.703068136318326,4
Col3a1,28.44952630895844,5
Ptprz1,27.80442883069788,6
Hba-x,27.29537193188399,7
Foxg1,27.19535670119044,8
Hoxa5,26.603955774173706,9
Hba-a2,25.088798110634155,10
