,dis,rank
Cenpb,1586.9106937645888,1
Ednrb,6.414317513138011,2
Msx3,5.686733239310641,3
Col3a1,5.417514615515735,4
Pak3,4.797646152786211,5
Pax3,4.211889922059052,6
Glra1,4.036187735461021,7
Foxg1,2.3079958027990797,8
Ptprz1,2.256494430502551,9
Adgrl2,2.193648452296979,10
